Date,Parameter,Parameter_Category,Operating_Area,System_City,System_City_Calculated
6-Nov-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2279
7-Nov-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2169
8-Nov-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2254
9-Nov-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2253
10-Nov-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2206
11-Nov-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2005
12-Nov-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2030
13-Nov-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2037
14-Nov-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2043
15-Nov-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2053
16-Nov-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2018
17-Nov-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2052
18-Nov-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2027
19-Nov-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2179
20-Nov-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2173
21-Nov-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2176
22-Nov-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2159
23-Nov-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2114
24-Nov-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2088
25-Nov-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1812
26-Nov-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1827
27-Nov-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1897
28-Nov-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2023
29-Nov-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2418
30-Nov-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2452
1-Dec-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2429
2-Dec-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2344
3-Dec-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2243
4-Dec-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2310
5-Dec-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2279
6-Dec-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2238
7-Dec-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2195
8-Dec-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2162
9-Dec-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2099
10-Dec-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2142
11-Dec-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2138
12-Dec-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2179
13-Dec-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2151
14-Dec-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2109
15-Dec-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1885
16-Dec-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1859
17-Dec-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1963
18-Dec-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2013
19-Dec-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1989
20-Dec-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1920
21-Dec-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1998
22-Dec-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1991
23-Dec-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2039
24-Dec-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2265
25-Dec-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2236
26-Dec-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2014
27-Dec-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1908
28-Dec-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1858
29-Dec-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1849
30-Dec-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1644
31-Dec-16,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1649
1-Jan-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1690
2-Jan-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1641
3-Jan-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1706
4-Jan-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1665
5-Jan-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1663
6-Jan-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1651
7-Jan-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1742
8-Jan-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1704
9-Jan-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1570
10-Jan-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1574
11-Jan-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1627
12-Jan-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1653
13-Jan-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1584
14-Jan-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1705
15-Jan-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1767
16-Jan-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1772
17-Jan-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1775
18-Jan-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1790
19-Jan-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1810
20-Jan-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1722
21-Jan-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1768
22-Jan-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1760
23-Jan-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1750
24-Jan-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1703
25-Jan-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1805
26-Jan-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1916
27-Jan-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1875
28-Jan-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1579
29-Jan-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1549
30-Jan-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1549
31-Jan-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1519
1-Feb-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1387
2-Feb-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1402
3-Feb-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1366
4-Feb-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1594
5-Feb-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1639
6-Feb-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1586
7-Feb-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1757
8-Feb-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1750
9-Feb-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1696
10-Feb-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1590
11-Feb-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1569
12-Feb-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1515
13-Feb-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1390
14-Feb-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1348
15-Feb-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1313
16-Feb-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1264
17-Feb-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1211
18-Feb-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1318
19-Feb-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1428
20-Feb-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1449
21-Feb-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1468
22-Feb-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1482
23-Feb-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1423
24-Feb-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1411
25-Feb-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1576
26-Feb-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1724
27-Feb-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1841
28-Feb-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1939
1-Mar-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1932
2-Mar-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1932
3-Mar-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1581
4-Mar-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1687
5-Mar-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1804
6-Mar-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1855
7-Mar-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1875
8-Mar-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1768
9-Mar-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1864
10-Mar-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1805
11-Mar-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1857
12-Mar-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1924
13-Mar-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1949
14-Mar-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1952
15-Mar-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1914
16-Mar-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1783
17-Mar-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1753
18-Mar-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1882
19-Mar-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1888
20-Mar-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1652
21-Mar-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1770
22-Mar-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1886
23-Mar-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1924
24-Mar-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1994
25-Mar-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1745
26-Mar-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2686
27-Mar-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1804
28-Mar-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1905
29-Mar-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2092
30-Mar-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2323
31-Mar-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2256
1-Apr-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2289
2-Apr-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2320
3-Apr-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2238
4-Apr-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2320
5-Apr-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2399
6-Apr-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2391
7-Apr-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2354
8-Apr-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2333
9-Apr-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2596
10-Apr-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2589
11-Apr-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2856
12-Apr-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2743
13-Apr-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2822
14-Apr-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2803
15-Apr-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2709
16-Apr-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2644
17-Apr-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2622
18-Apr-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2598
19-Apr-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2702
20-Apr-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2823
21-Apr-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2717
22-Apr-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2835
23-Apr-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3047
24-Apr-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3026
25-Apr-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3080
26-Apr-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3066
27-Apr-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2912
28-Apr-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2699
29-Apr-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2532
30-Apr-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2676
1-May-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2743
2-May-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2855
3-May-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2898
4-May-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2943
5-May-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2767
6-May-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2695
7-May-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2857
8-May-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3026
9-May-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3138
10-May-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3252
11-May-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3247
12-May-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3072
13-May-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3113
14-May-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2788
15-May-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1
16-May-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3181
17-May-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3239
18-May-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3240
19-May-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3168
20-May-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3215
21-May-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3166
22-May-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3048
23-May-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3097
24-May-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3181
25-May-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3236
26-May-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3176
27-May-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3346
28-May-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3359
29-May-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3493
30-May-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3576
31-May-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3592
1-Jun-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3595
2-Jun-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3494
3-Jun-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3282
4-Jun-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3272
5-Jun-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3277
6-Jun-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3326
7-Jun-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3458
8-Jun-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3606
9-Jun-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3677
10-Jun-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3667
11-Jun-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3744
12-Jun-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3704
13-Jun-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3662
14-Jun-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3608
15-Jun-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3675
16-Jun-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3808
17-Jun-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3754
18-Jun-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3887
19-Jun-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3784
20-Jun-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3691
21-Jun-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3761
22-Jun-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3800
23-Jun-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3826
24-Jun-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3552
25-Jun-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3391
26-Jun-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3297
27-Jun-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3364
28-Jun-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3397
29-Jun-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3412
30-Jun-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3395
1-Jul-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3384
2-Jul-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3374
3-Jul-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3394
4-Jul-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3415
5-Jul-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3407
6-Jul-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3417
7-Jul-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3210
8-Jul-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3115
9-Jul-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3144
10-Jul-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3112
11-Jul-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3191
12-Jul-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3250
13-Jul-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3276
14-Jul-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3167
15-Jul-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3236
16-Jul-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3251
17-Jul-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3266
18-Jul-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3324
19-Jul-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3382
20-Jul-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3307
21-Jul-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3274
22-Jul-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3311
23-Jul-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3385
24-Jul-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3371
25-Jul-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3334
26-Jul-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3298
27-Jul-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3328
28-Jul-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3378
29-Jul-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3557
30-Jul-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3625
31-Jul-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3641
1-Aug-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3565
2-Aug-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3542
3-Aug-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3710
4-Aug-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3612
5-Aug-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3614
6-Aug-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3668
7-Aug-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3428
8-Aug-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3779
9-Aug-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3733
10-Aug-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3786
11-Aug-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3701
12-Aug-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3804
13-Aug-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3854
14-Aug-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3880
15-Aug-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3958
16-Aug-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,4005
17-Aug-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3887
18-Aug-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3933
19-Aug-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,4127
20-Aug-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,4232
21-Aug-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,4331
22-Aug-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,4381
23-Aug-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,4521
24-Aug-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,4556
25-Aug-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,4444
26-Aug-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,4511
27-Aug-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,4498
28-Aug-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,4590
29-Aug-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,4609
30-Aug-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,4203
31-Aug-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3577
1-Sep-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,4128
2-Sep-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3852
3-Sep-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3996
4-Sep-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,4265
5-Sep-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,4188
6-Sep-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,4047
7-Sep-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3972
8-Sep-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3848
9-Sep-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3875
10-Sep-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3845
11-Sep-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3921
12-Sep-17,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3881
